customer_id,region,contract_type,payment_method,internet_tier,age,tenure_months,monthly_charges,avg_monthly_usage_gb,autopay_enabled,paperless_billing,premium_support,streaming_bundle,support_tickets_90d,payment_failures_90d,service_incidents_30d,late_deliveries_90d,discount_pct,engagement_score,nps_score,days_since_last_login,cross_sell_products
CUST-000205,North America,month-to-month,credit-card,cable,33,34,120.22,382.97,1,0,1,0,1,0,0,1,15.2,64.8,31,8,2
CUST-000206,North America,one-year,digital-wallet,cable,41,22,116.15,400.72,0,1,1,0,0,5,1,0,14.61,42.9,38,15,2
CUST-000207,North America,one-year,bank-transfer,cable,41,14,87.11,515.64,0,1,0,0,2,2,1,0,0.87,64.9,50,8,0
CUST-000208,APAC,two-year,bank-transfer,fiber,25,26,120.66,446.29,1,0,0,1,4,0,0,0,13.19,74.6,95,17,2
CUST-000209,North America,month-to-month,digital-wallet,fiber,20,22,112.02,437.64,1,1,0,1,0,0,0,0,12.54,64.5,55,14,1
CUST-000210,Europe,one-year,digital-wallet,5g,38,30,92.99,246.22,1,1,0,0,1,0,0,0,13.17,82.1,42,15,3
CUST-000211,APAC,one-year,bank-transfer,5g,72,40,28.15,324.08,1,1,1,1,2,0,1,1,9.93,51.1,-17,15,2
CUST-000212,Europe,month-to-month,credit-card,cable,24,52,55.86,495.18,1,1,0,0,0,1,0,0,9.67,68.3,19,0,0
CUST-000213,North America,one-year,bank-transfer,fiber,49,69,80.21,411.81,1,1,0,1,1,0,1,0,12.23,74.6,16,3,6
CUST-000214,APAC,one-year,bank-transfer,fiber,53,85,101.72,367.0,1,1,0,0,2,1,0,1,5.22,59.1,17,17,1
CUST-000215,APAC,month-to-month,digital-wallet,5g,58,10,57.94,384.14,0,1,0,0,2,1,1,0,13.54,58.1,2,0,0
CUST-000216,APAC,month-to-month,bank-transfer,fiber,76,32,116.6,529.1,1,0,1,1,1,0,2,0,14.64,72.4,-28,8,4
CUST-000217,North America,month-to-month,bank-transfer,cable,42,7,125.37,474.48,0,1,0,0,2,0,0,0,9.18,64.9,44,14,2
CUST-000218,North America,one-year,credit-card,fiber,40,30,101.42,338.37,1,1,0,0,1,0,0,0,1.54,96.5,19,10,2
CUST-000219,LATAM,month-to-month,credit-card,cable,49,38,102.49,,1,1,0,0,2,0,1,0,12.95,73.0,21,19,1
CUST-000220,Europe,one-year,credit-card,fiber,69,10,108.02,416.58,1,1,0,0,1,0,3,1,7.83,72.5,-12,7,2
CUST-000221,North America,month-to-month,bank-transfer,fiber,53,71,99.96,327.44,1,1,0,1,2,0,0,0,13.55,61.0,32,10,1
CUST-000222,Europe,one-year,digital-wallet,fiber,21,11,92.1,320.07,0,1,0,0,2,0,0,0,14.03,63.8,85,12,4
CUST-000223,APAC,one-year,invoice,5g,45,13,86.96,481.13,0,1,0,0,2,1,3,0,12.18,74.2,43,6,2
CUST-000224,LATAM,one-year,bank-transfer,cable,48,38,112.61,535.27,0,1,1,0,3,1,0,1,12.96,65.4,33,2,1
CUST-000225,North America,one-year,digital-wallet,cable,70,33,111.72,579.45,0,0,0,1,4,1,0,1,6.59,67.6,39,8,0
CUST-000226,LATAM,month-to-month,bank-transfer,5g,57,33,56.83,519.63,1,1,0,1,0,0,1,0,6.3,82.1,34,5,3
CUST-000227,North America,month-to-month,bank-transfer,fiber,59,3,89.53,465.83,1,1,0,0,2,0,2,0,4.5,81.0,33,4,3
CUST-000228,Europe,one-year,bank-transfer,5g,37,34,102.29,285.23,0,1,0,0,1,1,1,2,7.76,72.5,56,0,3
CUST-000229,Europe,month-to-month,credit-card,fiber,61,31,54.63,534.85,1,1,0,1,2,1,1,0,13.3,69.6,33,19,1
CUST-000230,North America,one-year,bank-transfer,fiber,24,18,105.67,450.07,1,1,0,1,0,0,1,1,6.37,88.6,24,5,1
CUST-000231,North America,one-year,invoice,fiber,30,8,86.09,514.49,0,1,1,1,0,0,2,0,0.74,85.5,31,12,5
CUST-000232,Europe,two-year,bank-transfer,5g,31,26,137.71,445.87,1,1,0,0,1,1,0,0,14.39,61.2,11,3,0
CUST-000233,LATAM,month-to-month,credit-card,cable,46,41,108.25,395.85,1,1,0,1,0,2,0,1,8.84,60.2,22,0,2
CUST-000234,Europe,one-year,bank-transfer,fiber,23,49,93.1,404.82,0,1,0,0,2,2,1,3,4.75,70.4,28,2,0
CUST-000235,LATAM,month-to-month,invoice,5g,49,21,101.52,453.38,0,0,0,1,8,3,3,0,10.83,49.9,43,12,1
CUST-000236,APAC,two-year,credit-card,cable,71,53,93.62,,0,1,0,1,4,0,1,2,15.95,69.6,-6,6,1
CUST-000237,Europe,one-year,invoice,cable,42,8,53.35,233.5,0,1,1,0,3,1,1,0,7.95,84.0,18,4,3
CUST-000238,APAC,one-year,invoice,cable,19,41,89.33,662.34,0,1,0,1,4,3,0,0,11.87,74.1,44,0,6
CUST-000239,North America,one-year,bank-transfer,fiber,35,25,50.97,305.69,1,1,0,0,1,1,0,0,4.36,37.7,76,0,1
CUST-000240,North America,month-to-month,credit-card,fiber,23,7,83.17,185.28,0,1,0,1,4,0,0,0,13.75,62.8,64,6,2
CUST-000241,APAC,one-year,credit-card,cable,56,48,94.26,351.52,1,1,0,0,2,0,0,2,13.31,69.8,20,21,1
CUST-000242,APAC,two-year,credit-card,fiber,65,25,61.1,272.7,1,1,0,0,4,0,1,1,10.72,73.9,18,7,0
CUST-000243,North America,month-to-month,credit-card,cable,36,43,88.87,776.77,1,1,0,0,2,0,3,0,1.72,42.9,21,11,2
CUST-000244,Europe,two-year,digital-wallet,cable,36,24,126.44,390.07,1,1,0,1,2,0,0,3,13.67,83.1,29,16,0
CUST-000245,Europe,two-year,invoice,cable,37,23,77.67,529.97,0,1,1,0,4,2,1,2,10.44,68.2,0,9,1
CUST-000246,APAC,two-year,credit-card,cable,40,18,67.91,428.6,1,1,0,0,1,0,1,0,3.19,55.2,38,0,3
CUST-000247,Europe,two-year,bank-transfer,fiber,60,26,117.27,136.63,1,1,0,1,2,0,0,0,4.19,69.2,6,2,1
CUST-000248,Europe,month-to-month,bank-transfer,fiber,37,34,96.11,,1,0,0,1,2,0,1,0,16.45,60.5,-3,8,3
CUST-000249,Europe,one-year,credit-card,fiber,41,24,90.09,263.71,1,1,1,1,1,0,0,0,6.17,60.1,-16,8,4
CUST-000250,Europe,month-to-month,bank-transfer,fiber,71,11,103.71,469.86,1,1,0,1,2,2,1,1,0.0,69.0,29,10,4
CUST-000251,APAC,one-year,invoice,fiber,63,32,94.81,226.77,0,0,1,1,1,1,1,1,4.78,67.4,66,19,3
CUST-000252,APAC,month-to-month,bank-transfer,fiber,73,32,72.4,435.46,1,1,0,1,2,0,0,1,4.86,63.0,33,1,1
CUST-000253,Europe,two-year,credit-card,fiber,40,11,63.27,392.91,0,1,1,1,1,0,2,0,14.67,36.5,9,13,1
CUST-000254,North America,month-to-month,bank-transfer,fiber,73,17,133.96,382.96,1,1,1,1,2,1,1,0,5.77,78.1,77,3,5
CUST-000255,North America,month-to-month,credit-card,5g,36,10,102.22,407.1,0,1,0,0,4,4,0,1,4.24,65.6,29,14,3
CUST-000256,APAC,month-to-month,invoice,fiber,37,26,128.49,336.23,0,1,1,1,1,2,0,1,10.74,79.0,-2,5,3
CUST-000257,APAC,one-year,invoice,fiber,75,38,85.11,118.66,0,1,0,0,1,0,0,1,3.33,63.9,-18,4,2
CUST-000258,North America,month-to-month,credit-card,cable,30,35,120.7,504.25,1,1,0,1,0,1,1,0,14.34,55.8,58,4,0
CUST-000259,North America,month-to-month,bank-transfer,fiber,67,8,72.08,552.45,1,1,0,1,0,0,0,0,1.16,57.1,79,0,1
CUST-000260,Europe,month-to-month,digital-wallet,cable,67,26,53.08,447.62,1,1,0,0,1,1,1,0,5.82,49.1,46,12,4
CUST-000261,North America,month-to-month,bank-transfer,cable,73,12,102.27,224.97,1,1,0,1,2,0,0,0,7.01,62.2,45,17,1
CUST-000262,APAC,two-year,bank-transfer,cable,69,10,113.45,356.67,1,1,0,0,0,1,1,0,7.53,77.4,72,0,0
CUST-000263,North America,month-to-month,invoice,fiber,67,26,116.21,438.26,0,1,0,0,1,4,0,0,4.01,56.7,-18,15,1
CUST-000264,North America,month-to-month,credit-card,fiber,39,18,101.18,281.82,1,1,0,1,1,0,0,0,13.66,55.8,24,12,3
CUST-000265,LATAM,month-to-month,bank-transfer,5g,51,65,74.65,484.01,0,1,0,1,0,0,1,0,6.17,45.9,61,8,0
CUST-000266,North America,month-to-month,credit-card,5g,53,69,100.25,524.16,0,1,0,0,2,1,1,1,5.76,71.4,48,21,2
CUST-000267,North America,month-to-month,credit-card,cable,36,37,99.88,318.91,1,1,0,0,2,0,0,1,7.54,60.3,55,6,3
CUST-000268,North America,month-to-month,digital-wallet,fiber,42,18,89.25,560.87,1,0,0,1,4,0,1,1,8.66,81.2,17,4,5
CUST-000269,North America,month-to-month,digital-wallet,fiber,69,6,80.13,340.78,1,1,0,1,3,0,2,1,15.19,84.5,36,12,0
CUST-000270,North America,month-to-month,bank-transfer,cable,19,17,63.88,387.7,0,1,0,0,2,0,2,0,0.29,49.4,30,16,3
CUST-000271,North America,month-to-month,credit-card,fiber,23,41,95.9,407.96,1,1,0,0,3,1,0,1,13.6,77.7,48,4,1
CUST-000272,North America,one-year,digital-wallet,5g,43,20,96.73,557.11,1,1,0,0,1,0,1,1,1.44,63.4,3,22,0
CUST-000273,North America,month-to-month,credit-card,5g,64,8,55.75,382.86,1,1,0,0,2,0,1,0,5.85,64.7,23,4,2
CUST-000274,Europe,one-year,bank-transfer,fiber,71,58,137.68,578.77,0,1,0,1,0,0,1,0,9.84,70.7,31,12,4
CUST-000275,APAC,one-year,credit-card,fiber,59,14,56.57,303.44,1,1,0,0,2,0,0,1,7.17,58.4,42,11,1
CUST-000276,Europe,two-year,bank-transfer,fiber,69,15,74.79,698.2,0,0,0,1,0,0,1,1,13.33,73.9,34,11,4
CUST-000277,North America,month-to-month,bank-transfer,fiber,27,51,96.95,238.05,1,1,0,1,3,0,0,1,6.1,57.1,17,12,3
CUST-000278,Europe,two-year,credit-card,fiber,25,29,100.15,481.09,1,1,1,1,1,0,0,0,20.02,57.1,35,1,3
CUST-000279,APAC,two-year,bank-transfer,cable,48,30,71.21,359.75,1,0,0,0,2,0,1,1,12.4,73.3,57,1,1
CUST-000280,APAC,two-year,credit-card,fiber,37,30,68.31,120.2,1,0,0,0,2,0,1,2,10.51,74.2,28,1,1
CUST-000281,North America,two-year,digital-wallet,fiber,70,13,88.4,464.26,0,1,1,1,1,2,0,0,15.69,64.5,32,6,0
CUST-000282,North America,month-to-month,bank-transfer,fiber,23,36,90.18,485.0,1,1,0,0,2,1,2,1,7.35,77.3,54,15,2
CUST-000283,North America,two-year,digital-wallet,fiber,40,45,125.21,538.39,1,1,0,1,0,0,0,0,6.96,75.1,43,0,4
CUST-000284,North America,two-year,credit-card,fiber,36,27,65.02,349.32,0,1,0,0,3,1,0,2,0.0,51.0,9,12,1
CUST-000285,Europe,month-to-month,credit-card,5g,53,23,92.54,425.91,1,1,0,0,0,1,1,0,5.45,78.6,95,1,4
CUST-000286,Europe,month-to-month,credit-card,fiber,36,53,87.06,509.46,1,1,0,1,1,0,0,0,10.7,61.4,49,11,1
CUST-000287,North America,two-year,credit-card,cable,74,42,99.97,386.91,0,1,0,1,2,1,0,0,12.88,68.9,59,5,3
CUST-000288,Europe,month-to-month,bank-transfer,fiber,22,14,84.27,343.07,1,1,1,0,1,1,0,0,13.44,63.1,45,21,1
CUST-000289,Europe,one-year,credit-card,cable,23,39,116.23,432.62,1,0,0,0,2,2,0,0,4.8,99.0,80,10,1
CUST-000290,North America,month-to-month,credit-card,fiber,71,23,107.08,607.62,1,1,0,1,2,0,0,0,9.12,70.0,65,22,3
CUST-000291,APAC,one-year,credit-card,fiber,50,30,122.3,342.91,1,1,0,1,1,0,0,1,0.0,72.3,13,8,0
CUST-000292,North America,month-to-month,bank-transfer,fiber,68,66,93.86,383.96,1,1,0,1,0,0,0,0,6.68,86.8,79,15,1
CUST-000293,LATAM,one-year,digital-wallet,cable,46,8,90.56,284.78,1,1,1,1,2,0,0,0,7.66,56.8,33,15,0
CUST-000294,North America,one-year,bank-transfer,fiber,73,5,81.32,426.66,1,1,0,1,1,0,0,1,14.53,68.6,34,7,0
CUST-000295,APAC,two-year,invoice,fiber,46,17,55.17,539.43,0,1,1,0,1,2,1,2,9.64,80.0,34,17,2
CUST-000296,LATAM,month-to-month,credit-card,cable,62,23,99.91,,1,1,1,1,0,0,2,1,11.24,69.1,26,13,3
CUST-000297,LATAM,month-to-month,bank-transfer,cable,77,15,101.58,376.6,0,0,1,1,3,1,2,0,,85.2,86,0,6
CUST-000298,APAC,month-to-month,credit-card,fiber,63,37,104.24,536.76,1,0,0,0,2,0,1,0,10.39,66.5,46,15,2
CUST-000299,APAC,month-to-month,digital-wallet,fiber,34,33,81.39,349.08,0,1,0,0,2,1,1,2,13.23,75.8,45,7,0
CUST-000300,APAC,two-year,credit-card,cable,65,26,62.94,330.61,1,0,0,0,2,0,0,0,12.53,61.4,11,1,1
CUST-000301,APAC,month-to-month,invoice,fiber,41,31,71.35,337.79,1,1,0,1,2,1,1,0,2.55,60.7,-13,0,1
CUST-000302,North America,month-to-month,digital-wallet,fiber,58,30,96.26,491.1,1,1,0,0,0,1,0,0,12.29,57.7,33,4,1
CUST-000303,Europe,two-year,bank-transfer,fiber,57,56,117.42,427.73,1,0,0,0,1,0,0,0,9.79,99.0,21,11,1
CUST-000304,Europe,month-to-month,bank-transfer,cable,29,13,52.93,549.98,1,1,0,0,3,2,0,3,14.84,79.8,73,13,1
CUST-000305,APAC,month-to-month,credit-card,5g,35,29,129.67,356.54,1,0,0,0,3,0,0,0,0.2,93.1,78,0,0
CUST-000306,Europe,one-year,credit-card,cable,29,50,40.22,421.91,1,1,1,0,1,0,1,0,14.91,84.6,2,0,1
CUST-000307,Europe,month-to-month,invoice,cable,23,22,134.99,399.9,1,0,0,0,2,0,2,0,10.74,66.2,56,3,4
CUST-000308,Europe,two-year,digital-wallet,cable,48,26,65.96,463.85,1,0,0,0,2,0,2,0,0.63,87.0,51,17,1
CUST-000309,North America,one-year,credit-card,fiber,30,41,125.97,213.86,1,0,0,1,1,1,0,0,5.71,70.9,35,9,0
CUST-000310,North America,month-to-month,credit-card,5g,59,6,80.19,415.42,1,0,1,0,3,0,1,1,6.02,87.0,39,13,1
CUST-000311,Europe,one-year,credit-card,fiber,32,45,124.86,466.95,1,1,0,1,0,0,0,0,11.75,55.2,10,8,4
CUST-000312,Europe,two-year,digital-wallet,cable,20,32,35.4,40.0,1,1,0,1,1,1,0,0,1.69,81.9,68,0,2
CUST-000313,North America,month-to-month,bank-transfer,fiber,27,39,105.02,342.15,0,1,0,0,2,1,2,0,15.41,69.8,3,10,4
CUST-000314,Europe,one-year,bank-transfer,cable,51,37,115.57,408.24,0,1,0,0,2,1,0,0,8.0,,-6,8,1
CUST-000315,Europe,month-to-month,credit-card,5g,26,9,98.39,472.43,1,1,1,0,1,0,3,0,1.34,75.1,33,1,1
CUST-000316,North America,one-year,invoice,5g,71,10,105.26,577.08,0,1,1,0,2,1,0,0,17.73,75.7,23,3,1
CUST-000317,Europe,one-year,credit-card,5g,63,4,116.22,693.11,0,0,0,1,4,1,2,0,6.94,54.7,63,5,1
CUST-000318,APAC,month-to-month,credit-card,cable,26,9,95.81,432.5,1,1,1,0,1,0,0,1,7.04,59.9,39,12,1
CUST-000319,North America,month-to-month,invoice,fiber,69,13,80.39,492.03,0,1,0,1,2,0,0,0,17.02,59.4,6,15,2
CUST-000320,LATAM,month-to-month,digital-wallet,fiber,37,26,59.89,387.62,1,1,0,0,3,1,2,1,12.69,43.9,46,10,0
CUST-000321,LATAM,one-year,bank-transfer,fiber,71,52,113.79,506.17,1,1,0,0,3,1,0,1,20.76,58.0,59,6,1
CUST-000322,Europe,one-year,digital-wallet,fiber,77,21,117.73,397.15,1,0,0,1,1,1,1,1,8.08,55.8,33,18,1
CUST-000323,North America,month-to-month,credit-card,fiber,33,25,108.14,661.0,0,1,0,1,1,3,0,1,9.24,86.7,19,8,1
CUST-000324,Europe,month-to-month,credit-card,fiber,38,24,109.97,595.43,1,1,0,0,3,0,2,1,6.85,70.2,67,15,1
CUST-000325,APAC,two-year,credit-card,5g,27,34,97.66,433.37,1,1,0,1,0,0,3,0,3.31,53.8,25,11,3
CUST-000326,APAC,month-to-month,credit-card,cable,20,17,80.85,368.89,1,1,0,0,2,0,0,1,5.61,92.9,18,12,1
CUST-000327,APAC,month-to-month,digital-wallet,fiber,49,24,119.02,436.75,1,1,0,0,2,0,0,2,18.17,56.2,31,7,6
CUST-000328,Europe,month-to-month,bank-transfer,cable,59,43,80.05,359.01,1,0,1,0,0,0,0,0,18.21,76.1,22,10,0
CUST-000329,Europe,one-year,bank-transfer,cable,51,53,94.56,437.82,1,1,0,1,0,0,1,1,5.54,41.4,39,0,4
CUST-000330,North America,month-to-month,digital-wallet,5g,76,51,104.93,267.5,0,1,0,0,5,1,2,0,8.01,39.1,15,12,0
CUST-000331,APAC,two-year,credit-card,fiber,25,47,125.0,591.4,1,1,1,0,5,0,0,0,16.93,72.4,24,17,2
CUST-000332,North America,one-year,credit-card,cable,32,49,25.0,340.81,1,1,0,0,0,1,0,1,9.42,91.4,49,7,0
CUST-000333,APAC,month-to-month,credit-card,fiber,71,26,112.75,495.12,1,1,0,0,2,0,1,0,8.56,74.2,47,5,1
CUST-000334,APAC,one-year,digital-wallet,5g,31,16,81.06,129.75,1,1,0,0,1,1,0,1,10.4,87.2,29,5,3
CUST-000335,North America,month-to-month,bank-transfer,5g,40,31,103.92,310.64,0,1,0,0,1,4,1,0,13.09,72.9,41,11,0
CUST-000336,Europe,month-to-month,invoice,fiber,44,34,46.59,637.15,0,1,0,1,3,1,1,0,12.81,70.4,70,0,1
CUST-000337,North America,one-year,digital-wallet,fiber,31,22,73.85,463.22,1,1,0,0,2,0,0,0,6.74,61.9,35,24,1
CUST-000338,APAC,month-to-month,digital-wallet,fiber,50,17,119.97,620.45,1,1,0,0,1,0,1,0,0.71,66.1,43,6,1
CUST-000339,North America,two-year,digital-wallet,fiber,65,50,119.99,408.48,0,1,0,1,0,0,0,0,10.17,65.0,26,6,0
CUST-000340,LATAM,one-year,bank-transfer,fiber,67,25,87.21,,1,0,0,1,1,0,0,0,5.46,,20,14,1
CUST-000341,North America,month-to-month,invoice,cable,46,21,132.69,536.08,1,0,0,0,3,0,1,1,3.91,43.2,60,3,1
CUST-000342,LATAM,two-year,bank-transfer,fiber,77,22,91.73,433.99,1,1,1,1,1,1,0,0,4.69,77.0,84,11,3
CUST-000343,APAC,one-year,credit-card,cable,37,29,99.68,396.68,1,1,0,0,1,0,0,3,6.36,94.1,82,5,3
CUST-000344,Europe,month-to-month,credit-card,cable,66,17,71.89,631.33,1,1,0,1,3,2,0,0,2.34,68.1,15,13,0
CUST-000345,APAC,one-year,digital-wallet,cable,70,33,80.78,625.24,0,1,0,0,3,1,0,0,5.18,63.3,13,5,1
CUST-000346,APAC,two-year,credit-card,fiber,36,3,101.74,593.37,1,1,0,1,0,0,0,0,11.19,88.0,52,3,4
CUST-000347,LATAM,month-to-month,digital-wallet,cable,22,11,36.06,360.32,1,1,0,0,2,1,1,0,17.64,77.2,60,8,1
CUST-000348,North America,month-to-month,invoice,cable,65,20,94.2,40.0,0,1,0,0,2,3,1,1,11.8,68.1,-27,12,0
CUST-000349,Europe,month-to-month,credit-card,fiber,24,35,102.4,329.63,1,0,0,1,1,0,0,0,25.34,67.6,4,12,1
CUST-000350,North America,month-to-month,credit-card,fiber,56,20,91.93,388.98,1,0,1,1,0,0,1,1,8.4,63.1,95,19,3
CUST-000351,Europe,month-to-month,credit-card,cable,48,45,126.39,308.41,1,0,0,0,2,1,0,0,8.94,75.9,21,5,2
CUST-000352,North America,one-year,bank-transfer,fiber,47,52,80.28,349.5,1,0,0,1,1,0,0,0,10.53,69.3,-6,11,1
CUST-000353,Europe,two-year,bank-transfer,fiber,62,24,86.14,510.87,1,1,0,1,1,0,1,2,3.71,92.7,25,7,2
CUST-000354,Europe,one-year,credit-card,fiber,56,14,82.19,259.09,1,1,0,1,1,0,1,0,14.17,65.5,79,0,2
CUST-000355,Europe,month-to-month,bank-transfer,5g,54,24,84.59,286.65,1,0,0,0,2,0,0,2,7.59,90.8,-3,10,2
CUST-000356,Europe,month-to-month,bank-transfer,cable,44,44,87.96,362.96,1,1,0,0,2,0,2,0,4.19,50.6,31,11,2
CUST-000357,APAC,month-to-month,credit-card,cable,60,13,78.41,,1,1,0,0,3,0,2,1,11.25,70.8,-6,6,2
CUST-000358,APAC,month-to-month,credit-card,fiber,56,37,118.8,648.02,0,1,0,0,3,2,2,0,5.68,78.2,55,0,3
CUST-000359,Europe,one-year,credit-card,cable,53,23,125.31,356.24,1,1,0,0,3,2,0,2,8.3,68.4,70,7,1
CUST-000360,Europe,month-to-month,digital-wallet,fiber,62,38,119.32,586.8,1,0,1,0,4,0,3,3,2.49,56.9,95,14,1
CUST-000361,LATAM,two-year,credit-card,5g,26,33,108.94,410.12,1,1,1,0,3,0,1,0,,73.8,58,9,1
CUST-000362,North America,month-to-month,credit-card,cable,19,18,68.44,478.25,1,1,0,0,3,0,0,1,20.28,78.0,43,12,0
CUST-000363,North America,one-year,bank-transfer,cable,21,24,89.95,530.27,0,1,0,0,1,2,0,0,0.0,94.8,15,3,4
CUST-000364,North America,two-year,bank-transfer,5g,55,34,141.88,,0,1,1,0,3,0,3,2,19.89,40.4,76,12,2
CUST-000365,APAC,one-year,digital-wallet,5g,63,43,86.66,315.0,0,1,1,1,2,0,1,0,10.89,88.9,11,2,1
CUST-000366,Europe,two-year,credit-card,fiber,28,23,101.24,466.78,1,1,0,0,2,0,0,0,17.28,69.3,-20,10,0
CUST-000367,APAC,two-year,bank-transfer,fiber,22,44,55.91,509.88,1,1,0,1,0,0,1,1,10.36,85.3,17,5,2
CUST-000368,APAC,one-year,digital-wallet,cable,38,71,104.79,252.64,1,1,0,1,2,0,0,0,11.86,80.3,59,4,1
CUST-000369,North America,month-to-month,digital-wallet,fiber,65,45,75.62,212.14,1,1,0,0,3,0,0,0,5.36,69.1,-11,3,0
CUST-000370,LATAM,month-to-month,bank-transfer,fiber,45,26,85.47,191.79,1,0,0,1,2,0,0,0,11.98,77.7,24,9,2
CUST-000371,APAC,two-year,digital-wallet,fiber,58,25,25.67,156.17,1,1,0,0,3,0,1,0,10.53,46.6,62,4,4
CUST-000372,North America,month-to-month,credit-card,cable,76,9,90.58,322.92,1,1,0,1,3,1,0,0,16.37,49.6,41,0,2
CUST-000373,Europe,two-year,bank-transfer,cable,49,23,113.38,501.38,1,1,1,0,1,2,1,0,17.17,52.6,29,2,2
CUST-000374,North America,month-to-month,digital-wallet,fiber,38,37,114.37,338.36,1,1,0,1,1,1,0,0,5.62,61.1,36,5,0
CUST-000375,North America,one-year,credit-card,cable,20,43,82.41,380.17,1,1,0,0,2,0,1,1,4.77,66.9,80,7,3
CUST-000376,North America,month-to-month,credit-card,fiber,67,13,110.33,360.19,0,0,1,1,3,1,0,1,8.97,70.1,24,0,6
CUST-000377,LATAM,two-year,bank-transfer,5g,63,33,114.95,521.0,0,1,0,0,4,1,0,0,13.58,52.7,76,15,2
CUST-000378,Europe,month-to-month,invoice,fiber,38,48,73.42,,0,1,0,1,2,1,0,1,12.25,89.1,32,3,0
CUST-000379,Europe,month-to-month,credit-card,5g,56,12,115.11,453.56,1,1,0,0,3,1,0,1,7.68,89.0,84,13,2
CUST-000380,APAC,two-year,digital-wallet,5g,32,30,83.89,,1,1,1,0,0,0,1,0,3.27,73.7,56,7,0
CUST-000381,Europe,month-to-month,credit-card,cable,58,18,60.08,379.4,1,1,0,0,3,0,1,0,5.41,67.4,95,11,1
CUST-000382,LATAM,month-to-month,digital-wallet,cable,44,11,75.14,485.28,0,1,0,0,1,3,0,0,3.38,53.2,57,12,2
CUST-000383,APAC,two-year,digital-wallet,fiber,30,24,97.13,359.06,0,1,1,1,0,0,1,0,9.34,47.9,55,12,5
CUST-000384,Europe,two-year,digital-wallet,fiber,24,9,55.72,269.99,0,1,0,1,0,4,1,1,4.71,63.9,22,19,3
CUST-000385,Europe,month-to-month,invoice,fiber,20,18,42.45,476.05,0,1,1,1,1,1,1,1,10.92,49.9,24,11,2
CUST-000386,LATAM,one-year,invoice,cable,67,27,101.26,413.27,0,1,0,0,2,1,1,1,1.01,61.7,64,7,0
CUST-000387,APAC,month-to-month,invoice,5g,23,43,100.29,384.82,0,1,0,0,4,2,0,0,9.63,57.1,24,9,1
CUST-000388,LATAM,month-to-month,bank-transfer,fiber,48,13,85.3,445.29,1,1,0,0,2,0,1,1,7.86,65.1,21,5,1
CUST-000389,North America,one-year,bank-transfer,fiber,26,22,94.01,434.18,1,1,0,0,1,2,3,0,8.49,61.1,33,16,3
CUST-000390,APAC,month-to-month,credit-card,cable,59,43,107.55,391.8,1,1,0,0,4,2,0,0,10.6,79.3,57,5,1
CUST-000391,Europe,month-to-month,credit-card,fiber,41,16,50.74,167.58,1,0,0,1,1,0,1,0,11.03,85.3,6,12,2
CUST-000392,North America,month-to-month,bank-transfer,cable,66,11,27.28,312.34,1,1,0,1,4,0,0,0,7.35,65.5,66,12,3
CUST-000393,Europe,two-year,credit-card,fiber,24,52,111.25,393.2,1,0,1,1,2,0,0,0,18.41,79.0,70,18,3
CUST-000394,APAC,one-year,invoice,cable,43,25,100.69,439.41,1,1,1,1,1,0,2,1,10.81,64.9,28,0,3
CUST-000395,North America,month-to-month,credit-card,fiber,42,44,104.38,440.02,1,1,1,1,1,1,1,0,10.97,86.5,19,31,2
CUST-000396,Europe,two-year,credit-card,cable,45,17,71.69,284.44,0,1,0,1,2,1,1,0,3.03,,18,11,4
CUST-000397,APAC,two-year,credit-card,fiber,35,38,96.25,370.85,0,1,0,0,2,0,0,1,9.85,83.7,13,0,0
CUST-000398,North America,month-to-month,credit-card,fiber,33,44,117.11,40.0,1,0,1,1,1,0,1,0,15.62,76.4,95,15,2
CUST-000399,Europe,two-year,credit-card,cable,75,19,96.57,454.09,0,1,1,0,0,0,0,0,14.35,64.8,72,16,0
CUST-000400,Europe,month-to-month,bank-transfer,fiber,61,36,79.16,524.84,1,1,1,1,5,3,2,0,7.4,87.0,30,13,0
CUST-000401,North America,month-to-month,credit-card,cable,45,16,96.94,569.93,1,1,1,0,2,0,0,2,15.4,84.6,48,7,5
CUST-000402,LATAM,month-to-month,digital-wallet,cable,68,51,123.82,268.06,1,1,1,1,2,2,0,2,6.74,75.9,64,5,1
CUST-000403,APAC,month-to-month,credit-card,fiber,23,17,95.45,275.4,1,1,0,1,0,0,0,0,2.89,68.3,26,6,1
CUST-000404,North America,one-year,digital-wallet,cable,52,53,64.48,537.89,1,1,0,0,1,0,0,0,3.39,53.2,49,5,0
CUST-000405,LATAM,one-year,digital-wallet,fiber,59,33,132.85,559.25,0,1,0,1,4,0,1,1,15.1,66.1,56,9,1
CUST-000406,APAC,two-year,credit-card,fiber,21,22,84.29,373.03,1,1,1,1,2,0,1,0,8.33,52.3,27,11,1
CUST-000407,North America,month-to-month,credit-card,fiber,60,57,74.92,429.15,1,1,0,0,2,1,0,0,11.55,64.0,-15,4,1
CUST-000408,APAC,month-to-month,digital-wallet,fiber,60,18,76.66,482.31,1,1,0,0,3,1,1,0,15.43,75.7,30,7,3
CUST-000409,North America,month-to-month,digital-wallet,cable,50,70,103.57,248.72,1,1,0,1,1,0,0,1,8.37,53.1,20,14,2
CUST-000410,LATAM,month-to-month,credit-card,cable,58,37,77.01,481.69,1,1,1,0,3,0,1,2,10.22,63.6,70,12,1
